date,regime_id,regime_name,confidence
2022-03-29,0,Euphoria,0.9999999231513387
2022-03-30,0,Euphoria,0.9999991692551515
2022-03-31,0,Euphoria,0.9999985703753952
2022-04-01,0,Euphoria,0.9999606567025572
2022-04-04,0,Euphoria,0.9999981227937835
2022-04-05,0,Euphoria,0.997225753341782
2022-04-06,2,Capitulation,0.9764517375935821
2022-04-07,2,Capitulation,0.9945734323319182
2022-04-08,2,Capitulation,0.9981916517496037
2022-04-11,2,Capitulation,0.9998993571506081
2022-04-12,2,Capitulation,0.9999985594742072
2022-04-13,2,Capitulation,0.9998551187753058
2022-04-14,2,Capitulation,0.9999993858093216
2022-04-18,2,Capitulation,0.9999999793872123
2022-04-19,2,Capitulation,0.9999999974716047
2022-04-20,2,Capitulation,0.9999998386174541
2022-04-21,2,Capitulation,0.9999965434277042
2022-04-22,2,Capitulation,0.9999991452245028
2022-04-25,2,Capitulation,0.999999948042388
2022-04-26,2,Capitulation,0.9999991639036891
2022-04-27,2,Capitulation,0.9999999999690772
2022-04-28,2,Capitulation,0.9999999998053681
2022-04-29,2,Capitulation,0.9999999995161488
2022-05-02,2,Capitulation,1.0
2022-05-03,2,Capitulation,0.9999999992123776
2022-05-04,2,Capitulation,0.999999999829015
2022-05-05,2,Capitulation,0.9999999961637513
2022-05-06,2,Capitulation,0.9999998710918673
2022-05-09,2,Capitulation,0.9997674152237102
2022-05-10,2,Capitulation,0.98402547127013
2022-05-11,2,Capitulation,0.8248585407637447
2022-05-12,1,Complacency,0.8885618376662684
2022-05-13,1,Complacency,0.9811294004355848
2022-05-16,1,Complacency,0.9970429248080555
2022-05-17,1,Complacency,0.9999514798894575
2022-05-18,1,Complacency,0.9999987823255789
2022-05-19,1,Complacency,0.99999909625917
2022-05-20,1,Complacency,0.9999999677584134
2022-05-23,1,Complacency,0.9999999982210284
2022-05-24,1,Complacency,0.9999999999818101
2022-05-25,1,Complacency,0.999999999998181
2022-05-26,1,Complacency,1.0
2022-05-27,1,Complacency,1.0
2022-05-31,1,Complacency,0.9999999999872671
2022-06-01,1,Complacency,0.9999999999799911
2022-06-02,1,Complacency,0.999999999992724
2022-06-03,1,Complacency,1.0
2022-06-06,1,Complacency,1.0
2022-06-07,1,Complacency,0.9999999999690772
2022-06-08,1,Complacency,0.9999999998071871
2022-06-09,1,Complacency,0.9999999991832738
2022-06-10,1,Complacency,0.9999999992724042
2022-06-13,1,Complacency,0.9999999999472493
2022-06-14,1,Complacency,1.0
2022-06-15,1,Complacency,1.0
2022-06-16,1,Complacency,1.0
2022-06-17,1,Complacency,1.0
2022-06-21,1,Complacency,1.0
2022-06-22,1,Complacency,1.0
2022-06-23,1,Complacency,1.0
2022-06-24,1,Complacency,1.0
2022-06-27,1,Complacency,1.0
2022-06-28,1,Complacency,1.0
2022-06-29,1,Complacency,1.0
2022-06-30,1,Complacency,1.0
2022-07-01,1,Complacency,1.0
2022-07-05,1,Complacency,1.0
2022-07-06,1,Complacency,1.0
2022-07-07,1,Complacency,1.0
2022-07-08,1,Complacency,1.0
